"fecha","cantidad","material","Tipo_Producto","segmento_producto","supergrupo_producto","grupo_producto","subgrupo_producto"
"2022-05-02","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-04","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-05","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-07","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-15","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-20","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-22","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-23","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-26","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-05-28","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-01","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-04","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-05","4.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-06","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-08","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-09","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-10","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-11","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-12","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-17","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-18","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-19","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-06-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-08","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-09","6.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-10","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-12","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-13","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-07-14","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-08-02","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-08-03","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-08-05","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-07","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-08","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-10","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-11","5.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-14","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-16","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-17","5.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-18","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-20","4.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-24","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-25","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-26","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-09-27","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-01","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-04","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-08","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-10","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-13","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-18","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-20","4.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-22","4.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-26","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-10-30","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-05","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-06","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-11","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-20","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-24","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-11-25","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-02","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-05","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-07","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-08","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-09","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-10","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-11","5.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-12","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-14","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-15","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-16","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-17","6.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-18","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-19","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-20","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-21","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-22","6.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-23","9.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-24","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-25","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-27","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-28","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-29","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-30","6.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2022-12-31","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-02","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-05","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-07","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-08","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-09","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-13","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-14","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-15","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-16","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-20","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-22","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-23","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-26","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-01-28","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-02-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-02-16","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-02-23","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-02-24","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-02-25","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-02-26","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-01","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-02","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-04","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-05","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-18","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-20","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-30","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-03-31","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-02","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-04","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-06","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-09","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-13","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-15","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-16","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-17","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-20","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-23","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-26","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-28","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-29","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-04-30","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-01","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-05","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-06","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-07","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-10","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-13","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-14","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-17","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-19","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-20","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-22","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-24","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-25","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-28","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-05-30","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-02","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-04","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-06","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-07","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-11","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-16","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-17","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-18","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-19","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-20","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-23","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-24","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-06-30","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-01","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-03","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-05","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-06","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-08","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-09","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-10","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-13","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-14","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-15","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-18","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-19","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-20","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-22","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-23","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-27","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-28","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-29","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-07-31","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-01","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-04","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-07","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-13","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-14","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-16","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-17","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-18","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-25","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-26","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-28","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-08-31","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-09-01","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-09-02","4.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-09-03","6.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-09-05","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-09-08","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-09-10","2.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-01","16.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-02","15.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-05","4.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-08","5.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-10","6.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-11","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-12","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-13","3.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
"2023-11-21","1.00","20000815003","LILI PINK","JUVENIL","INTERIOR JUVENIL","BRASIER PAQX2","MICROFIBRA"
